factId,propertyId,humanReadable,annotatedPassage,subjectStart,subjectEnd,subjectText,subjectUri,objectStart,objectEnd,objectText,objectUri
4983:349:351:371:406:3,3,<He> <EMPLOYEE_OR_MEMBER_OF> <United States Air Force Association>,"<He> is a member of the <United States Air Force Association>, the United States Air Force Academy Association of Graduates, the Experimental Aircraft Association, and the Classic Jet Aircraft Association.",349,351,He,http://www.wikidata.org/entity/Q386148,371,406,United States Air Force Association,http://www.wikidata.org/entity/Q4697879
4983:349:351:474:507:3,3,<He> <EMPLOYEE_OR_MEMBER_OF> <Experimental Aircraft Association>,"<He> is a member of the United States Air Force Association, the United States Air Force Academy Association of Graduates, the <Experimental Aircraft Association>, and the Classic Jet Aircraft Association.",349,351,He,http://www.wikidata.org/entity/Q386148,474,507,Experimental Aircraft Association,http://www.wikidata.org/entity/Q1384383
4983:145:150:308:339:9,9,<Brown> <EDUCATED_AT> <United States Air Force Academy>,"Colonel <Brown> graduated from East Bladen High School in Elizabethtown, North Carolina in 1974 and received a Bachelor of Science degree in electrical engineering from the <United States Air Force Academy> in 1978.",145,150,Brown,http://www.wikidata.org/entity/Q386148,308,339,United States Air Force Academy,http://www.wikidata.org/entity/Q1331280
4983:145:150:166:189:9,9,<Brown> <EDUCATED_AT> <East Bladen High School>,"Colonel <Brown> graduated from <East Bladen High School> in Elizabethtown, North Carolina in 1974 and received a Bachelor of Science degree in electrical engineering from the United States Air Force Academy in 1978.",145,150,Brown,http://www.wikidata.org/entity/Q386148,166,189,East Bladen High School,
13815:19:30:43:60:15,15,"<Evan Thomas> <DATE_OF_BIRTH> <February 17, 1891>","<Evan Thomas> was born on <February 17, 1891> in Vancouver, British Columbia, Canada as Elystan Owen Evan Thomas.",19,30,Evan Thomas,,43,60,"February 17, 1891",
13815:103:127:75:91:12,12,<Elystan Owen Evan Thomas> <PLACE_OF_BIRTH> <British Columbia>,"Evan Thomas was born on February 17, 1891 in Vancouver, <British Columbia>, Canada as <Elystan Owen Evan Thomas>.",103,127,Elystan Owen Evan Thomas,,75,91,British Columbia,http://www.wikidata.org/entity/Q1974
13815:19:30:75:91:12,12,<Evan Thomas> <PLACE_OF_BIRTH> <British Columbia>,"<Evan Thomas> was born on February 17, 1891 in Vancouver, <British Columbia>, Canada as Elystan Owen Evan Thomas.",19,30,Evan Thomas,,75,91,British Columbia,http://www.wikidata.org/entity/Q1974
13815:19:30:93:99:12,12,<Evan Thomas> <PLACE_OF_BIRTH> <Canada>,"<Evan Thomas> was born on February 17, 1891 in Vancouver, British Columbia, <Canada> as Elystan Owen Evan Thomas.",19,30,Evan Thomas,,93,99,Canada,http://www.wikidata.org/entity/Q16
13815:19:30:64:73:12,12,<Evan Thomas> <PLACE_OF_BIRTH> <Vancouver>,"<Evan Thomas> was born on February 17, 1891 in <Vancouver>, British Columbia, Canada as Elystan Owen Evan Thomas.",19,30,Evan Thomas,,64,73,Vancouver,http://www.wikidata.org/entity/Q24639
13815:103:127:64:73:12,12,<Elystan Owen Evan Thomas> <PLACE_OF_BIRTH> <Vancouver>,"Evan Thomas was born on February 17, 1891 in <Vancouver>, British Columbia, Canada as <Elystan Owen Evan Thomas>.",103,127,Elystan Owen Evan Thomas,,64,73,Vancouver,http://www.wikidata.org/entity/Q24639
13815:103:127:93:99:12,12,<Elystan Owen Evan Thomas> <PLACE_OF_BIRTH> <Canada>,"Evan Thomas was born on February 17, 1891 in Vancouver, British Columbia, <Canada> as <Elystan Owen Evan Thomas>.",103,127,Elystan Owen Evan Thomas,,93,99,Canada,http://www.wikidata.org/entity/Q16
30065:264:266:246:262:45,45,<he> <POLITICAL_AFFILIATION> <Democratic Party>,"A member of the <Democratic Party>, <he> briefly ran a campaign for President of the United States in the upcoming 2020 election before dropping out on January 25, 2019.",264,266,he,wikidata.org/entity/Q30121703,246,262,Democratic Party,http://www.wikidata.org/entity/Q29552
30295:176:179:213:235:34,34,<she> <CHILD_OF> <Concetta (Elia) Goletz>,"Born in Allentown, <she> was the daughter of Theodore and <Concetta (Elia) Goletz>, of Bethlehem, and the wife of Joseph R. Kospiah, of Northampton.",176,179,she,,213,235,Concetta (Elia) Goletz,
30295:176:179:200:208:34,34,<she> <CHILD_OF> <Theodore>,"Born in Allentown, <she> was the daughter of <Theodore> and Concetta (Elia) Goletz, of Bethlehem, and the wife of Joseph R. Kospiah, of Northampton.",176,179,she,,200,208,Theodore,
1486:60:63:132:159:1,1,"<AFS> <SUBSIDIARY_OF> <ADM Investor Services, Inc.>","Archer Financial Services Inc. ('<AFS>') is a wholly owned subsidiary and Guaranteed Introducing Broker of <ADM Investor Services, Inc.> ('ADMIS').",60,63,AFS,,132,159,"ADM Investor Services, Inc.",
1486:27:57:162:167:1,1,<Archer Financial Services Inc.> <SUBSIDIARY_OF> <ADMIS>,"<Archer Financial Services Inc.> ('AFS') is a wholly owned subsidiary and Guaranteed Introducing Broker of ADM Investor Services, Inc. ('<ADMIS>').",27,57,Archer Financial Services Inc.,,162,167,ADMIS,
1486:60:63:162:167:1,1,<AFS> <SUBSIDIARY_OF> <ADMIS>,"Archer Financial Services Inc. ('<AFS>') is a wholly owned subsidiary and Guaranteed Introducing Broker of ADM Investor Services, Inc. ('<ADMIS>').",60,63,AFS,,162,167,ADMIS,
1486:27:57:132:159:1,1,"<Archer Financial Services Inc.> <SUBSIDIARY_OF> <ADM Investor Services, Inc.>","<Archer Financial Services Inc.> ('AFS') is a wholly owned subsidiary and Guaranteed Introducing Broker of <ADM Investor Services, Inc.> ('ADMIS').",27,57,Archer Financial Services Inc.,,132,159,"ADM Investor Services, Inc.",
26863:118:120:136:147:2,2,<It> <FOUNDED_BY> <Sharon Dean>,<It> was founded by <Sharon Dean> who was previously Director of Licensing at PRS for Music http://www.prsformusic.com,118,120,It,,136,147,Sharon Dean,
26863:118:120:148:151:2,2,<It> <FOUNDED_BY> <who>,<It> was founded by Sharon Dean <who> was previously Director of Licensing at PRS for Music http://www.prsformusic.com,118,120,It,,148,151,who,
4989:121:129:213:217:34,34,<سلطان ول> <CHILD_OF> <Sufi>,"Baha al-Din Muhammad-i Walad (Persian: بها الدین محمد ولد), more popularly known as Sultan Walad (Persian: <سلطان ول>د, Turkish: Sultan Veled) was the eldest son of Jalal Al-Din Rumi, Persian poet and <Sufi>, and one of the founders of the Mawlawiya (Persian: مولویه)order.",121,129,سلطان ول,http://www.wikidata.org/entity/Q3043486,213,217,Sufi,http://www.wikidata.org/entity/Q12516537
4989:141:153:177:194:34,34,<Sultan Veled> <CHILD_OF> <Jalal Al-Din Rumi>,"Baha al-Din Muhammad-i Walad (Persian: بها الدین محمد ولد), more popularly known as Sultan Walad (Persian: سلطان ولد, Turkish: <Sultan Veled>) was the eldest son of <Jalal Al-Din Rumi>, Persian poet and Sufi, and one of the founders of the Mawlawiya (Persian: مولویه)order.",141,153,Sultan Veled,http://www.wikidata.org/entity/Q3043486,177,194,Jalal Al-Din Rumi,http://www.wikidata.org/entity/Q12688362
4989:14:42:213:217:34,34,<Baha al-Din Muhammad-i Walad> <CHILD_OF> <Sufi>,"<Baha al-Din Muhammad-i Walad> (Persian: بها الدین محمد ولد), more popularly known as Sultan Walad (Persian: سلطان ولد, Turkish: Sultan Veled) was the eldest son of Jalal Al-Din Rumi, Persian poet and <Sufi>, and one of the founders of the Mawlawiya (Persian: مولویه)order.",14,42,Baha al-Din Muhammad-i Walad,http://www.wikidata.org/entity/Q3043486,213,217,Sufi,http://www.wikidata.org/entity/Q12516537
4989:14:42:177:194:34,34,<Baha al-Din Muhammad-i Walad> <CHILD_OF> <Jalal Al-Din Rumi>,"<Baha al-Din Muhammad-i Walad> (Persian: بها الدین محمد ولد), more popularly known as Sultan Walad (Persian: سلطان ولد, Turkish: Sultan Veled) was the eldest son of <Jalal Al-Din Rumi>, Persian poet and Sufi, and one of the founders of the Mawlawiya (Persian: مولویه)order.",14,42,Baha al-Din Muhammad-i Walad,http://www.wikidata.org/entity/Q3043486,177,194,Jalal Al-Din Rumi,http://www.wikidata.org/entity/Q12688362
4989:98:110:177:194:34,34,<Sultan Walad> <CHILD_OF> <Jalal Al-Din Rumi>,"Baha al-Din Muhammad-i Walad (Persian: بها الدین محمد ولد), more popularly known as <Sultan Walad> (Persian: سلطان ولد, Turkish: Sultan Veled) was the eldest son of <Jalal Al-Din Rumi>, Persian poet and Sufi, and one of the founders of the Mawlawiya (Persian: مولویه)order.",98,110,Sultan Walad,http://www.wikidata.org/entity/Q3043486,177,194,Jalal Al-Din Rumi,http://www.wikidata.org/entity/Q12688362
4989:55:70:177:194:34,34,<ا الدین محمد ول> <CHILD_OF> <Jalal Al-Din Rumi>,"Baha al-Din Muhammad-i Walad (Persian: به<ا الدین محمد ول>د), more popularly known as Sultan Walad (Persian: سلطان ولد, Turkish: Sultan Veled) was the eldest son of <Jalal Al-Din Rumi>, Persian poet and Sufi, and one of the founders of the Mawlawiya (Persian: مولویه)order.",55,70,ا الدین محمد ول,http://www.wikidata.org/entity/Q3043486,177,194,Jalal Al-Din Rumi,http://www.wikidata.org/entity/Q12688362
4989:55:70:213:217:34,34,<ا الدین محمد ول> <CHILD_OF> <Sufi>,"Baha al-Din Muhammad-i Walad (Persian: به<ا الدین محمد ول>د), more popularly known as Sultan Walad (Persian: سلطان ولد, Turkish: Sultan Veled) was the eldest son of Jalal Al-Din Rumi, Persian poet and <Sufi>, and one of the founders of the Mawlawiya (Persian: مولویه)order.",55,70,ا الدین محمد ول,http://www.wikidata.org/entity/Q3043486,213,217,Sufi,http://www.wikidata.org/entity/Q12516537
4989:121:129:177:194:34,34,<سلطان ول> <CHILD_OF> <Jalal Al-Din Rumi>,"Baha al-Din Muhammad-i Walad (Persian: بها الدین محمد ولد), more popularly known as Sultan Walad (Persian: <سلطان ول>د, Turkish: Sultan Veled) was the eldest son of <Jalal Al-Din Rumi>, Persian poet and Sufi, and one of the founders of the Mawlawiya (Persian: مولویه)order.",121,129,سلطان ول,http://www.wikidata.org/entity/Q3043486,177,194,Jalal Al-Din Rumi,http://www.wikidata.org/entity/Q12688362
4989:141:153:213:217:34,34,<Sultan Veled> <CHILD_OF> <Sufi>,"Baha al-Din Muhammad-i Walad (Persian: بها الدین محمد ولد), more popularly known as Sultan Walad (Persian: سلطان ولد, Turkish: <Sultan Veled>) was the eldest son of Jalal Al-Din Rumi, Persian poet and <Sufi>, and one of the founders of the Mawlawiya (Persian: مولویه)order.",141,153,Sultan Veled,http://www.wikidata.org/entity/Q3043486,213,217,Sufi,http://www.wikidata.org/entity/Q12516537
4989:98:110:213:217:34,34,<Sultan Walad> <CHILD_OF> <Sufi>,"Baha al-Din Muhammad-i Walad (Persian: بها الدین محمد ولد), more popularly known as <Sultan Walad> (Persian: سلطان ولد, Turkish: Sultan Veled) was the eldest son of Jalal Al-Din Rumi, Persian poet and <Sufi>, and one of the founders of the Mawlawiya (Persian: مولویه)order.",98,110,Sultan Walad,http://www.wikidata.org/entity/Q3043486,213,217,Sufi,http://www.wikidata.org/entity/Q12516537
29746:21:40:47:51:14,14,<Gregorio Santacroce> <DATE_OF_DEATH> <1611>,<Gregorio Santacroce> (died <1611>) was a Roman Catholic prelate who served as Bishop of Giovinazzo (1610–1611).,21,40,Gregorio Santacroce,,47,51,1611,
29746:82:85:47:51:14,14,<who> <DATE_OF_DEATH> <1611>,Gregorio Santacroce (died <1611>) was a Roman Catholic prelate <who> served as Bishop of Giovinazzo (1610–1611).,82,85,who,,47,51,1611,
28415:15:28:55:62:12,12,<Gerhard Kraft> <PLACE_OF_BIRTH> <Germany>,"<Gerhard Kraft> (born 1941 in Heidelberg, <Germany>) is a German physicist, best known for introducing heavy ion cancer therapy in Europe.",15,28,Gerhard Kraft,http://www.wikidata.org/entity/Q17101215,55,62,Germany,http://www.wikidata.org/entity/Q183
28415:15:28:43:53:12,12,<Gerhard Kraft> <PLACE_OF_BIRTH> <Heidelberg>,"<Gerhard Kraft> (born 1941 in <Heidelberg>, Germany) is a German physicist, best known for introducing heavy ion cancer therapy in Europe.",15,28,Gerhard Kraft,http://www.wikidata.org/entity/Q17101215,43,53,Heidelberg,http://www.wikidata.org/entity/Q2966
28415:15:28:35:39:15,15,<Gerhard Kraft> <DATE_OF_BIRTH> <1941>,"<Gerhard Kraft> (born <1941> in Heidelberg, Germany) is a German physicist, best known for introducing heavy ion cancer therapy in Europe.",15,28,Gerhard Kraft,http://www.wikidata.org/entity/Q17101215,35,39,1941,
16769:14:26:50:58:12,12,<Karl Schnabl> <PLACE_OF_BIRTH> <Achomitz>,"<Karl Schnabl> (born March 8, 1954 in <Achomitz>, community Hohenthurn, Carinthia) is an Austrian former ski jumper who competed during the 1970s.",14,26,Karl Schnabl,http://www.wikidata.org/entity/Q313247,50,58,Achomitz,http://www.wikidata.org/entity/Q55888075
16769:126:129:70:80:12,12,<who> <PLACE_OF_BIRTH> <Hohenthurn>,"Karl Schnabl (born March 8, 1954 in Achomitz, community <Hohenthurn>, Carinthia) is an Austrian former ski jumper <who> competed during the 1970s.",126,129,who,http://www.wikidata.org/entity/Q313247,70,80,Hohenthurn,http://www.wikidata.org/entity/Q660601
16769:14:26:82:91:12,12,<Karl Schnabl> <PLACE_OF_BIRTH> <Carinthia>,"<Karl Schnabl> (born March 8, 1954 in Achomitz, community Hohenthurn, <Carinthia>) is an Austrian former ski jumper who competed during the 1970s.",14,26,Karl Schnabl,http://www.wikidata.org/entity/Q313247,82,91,Carinthia,http://www.wikidata.org/entity/Q37985
16769:14:26:70:80:12,12,<Karl Schnabl> <PLACE_OF_BIRTH> <Hohenthurn>,"<Karl Schnabl> (born March 8, 1954 in Achomitz, community <Hohenthurn>, Carinthia) is an Austrian former ski jumper who competed during the 1970s.",14,26,Karl Schnabl,http://www.wikidata.org/entity/Q313247,70,80,Hohenthurn,http://www.wikidata.org/entity/Q660601
16769:126:129:50:58:12,12,<who> <PLACE_OF_BIRTH> <Achomitz>,"Karl Schnabl (born March 8, 1954 in <Achomitz>, community Hohenthurn, Carinthia) is an Austrian former ski jumper <who> competed during the 1970s.",126,129,who,http://www.wikidata.org/entity/Q313247,50,58,Achomitz,http://www.wikidata.org/entity/Q55888075
16769:126:129:82:91:12,12,<who> <PLACE_OF_BIRTH> <Carinthia>,"Karl Schnabl (born March 8, 1954 in Achomitz, community Hohenthurn, <Carinthia>) is an Austrian former ski jumper <who> competed during the 1970s.",126,129,who,http://www.wikidata.org/entity/Q313247,82,91,Carinthia,http://www.wikidata.org/entity/Q37985
1091:385:388:401:405:5,5,<its> <DATE_FOUNDED> <2011>,"Since <its> founding in <2011>, Roomer has come to the rescue of distressed travelers all over the world who were stuck with nonrefundable hotel reservations and used Roomer's secure platform to sell these reservations to spontaneous, deal-seeking travelers.",385,388,its,,401,405,2011,
1091:542:548:401:405:5,5,<Roomer> <DATE_FOUNDED> <2011>,"Since its founding in <2011>, Roomer has come to the rescue of distressed travelers all over the world who were stuck with nonrefundable hotel reservations and used <Roomer>'s secure platform to sell these reservations to spontaneous, deal-seeking travelers.",542,548,Roomer,,401,405,2011,
1091:407:413:401:405:5,5,<Roomer> <DATE_FOUNDED> <2011>,"Since its founding in <2011>, <Roomer> has come to the rescue of distressed travelers all over the world who were stuck with nonrefundable hotel reservations and used Roomer's secure platform to sell these reservations to spontaneous, deal-seeking travelers.",407,413,Roomer,,401,405,2011,
1091:1106:1110:1080:1090:2,2,<Waze> <FOUNDED_BY> <Uri Levine>,"Roomer was founded by Ben Froumine and Gon Ben David, and is backed by the BRM Group, with directors Eran Barkat and Yael Reznick Cramer of BRM Hi-Tech and <Uri Levine>, co-founder of <Waze>.",1106,1110,Waze,http://www.wikidata.org/entity/Q942327,1080,1090,Uri Levine,http://www.wikidata.org/entity/Q51627398
15611:1153:1156:1207:1227:3,3,<She> <EMPLOYEE_OR_MEMBER_OF> <Society of Actuaries>,<She> was a member of the recent Strategy Group for the <Society of Actuaries> in Ireland and is a current member of their committee for recent qualifiers.,1153,1156,She,,1207,1227,Society of Actuaries,http://www.wikidata.org/entity/Q7552347
15611:1153:1156:1266:1271:3,3,<She> <EMPLOYEE_OR_MEMBER_OF> <their>,<She> was a member of the recent Strategy Group for the Society of Actuaries in Ireland and is a current member of <their> committee for recent qualifiers.,1153,1156,She,,1266,1271,their,http://www.wikidata.org/entity/Q7552347
